motif,0,1,2,3,4,5,6,7,8,9
+0-2+1-1-1+1,0,0,0,0,0,0,1,0,0,1
+0-2+1-1-1-1,0,0,1,1,0,0,1,0,0,1
+0-2+1-1-1-2,0,0,0,0,0,1,1,0,0,0
+0-2+1-1-1+0,2,0,0,1,1,3,3,0,2,1
+0-2+1-1-2-1,0,0,0,0,0,0,1,0,0,0
+0-2+1-1-2-2,0,0,0,0,0,0,2,0,0,0
+0-2+1-1+0+1,1,1,0,3,6,0,4,1,4,5
+0-2+1-1+0+2,0,1,0,1,0,0,0,0,0,1
+0-2+1-1+0-1,0,1,1,1,1,1,2,1,2,1
+0-2+1-2+1+1,0,0,2,0,2,1,1,1,0,2
+0-2+1-2+1+2,1,1,0,0,2,2,0,1,3,0
+0-2+1-2+1-1,0,0,0,0,1,1,0,0,0,0
+0-2+1-2+1-2,0,0,0,0,0,0,0,0,0,1
+0-2+1-2+1+0,0,1,1,1,3,0,3,0,0,2
+0-2+1-2+2+1,0,0,0,1,0,0,1,1,2,1
+0-2+1-2+2+2,3,0,4,0,2,3,0,1,8,3
+0-2+1-2+2+0,0,0,0,0,0,0,1,0,1,1
+0-2+1-2-1+2,1,0,0,0,0,0,0,0,0,0
+0-2+1-2-1-1,0,0,0,1,0,0,0,0,0,0
+0-2+1-2-1-2,0,0,0,0,0,0,1,0,0,0
+0-2+1-2-1+0,0,0,0,0,1,2,1,0,0,1
+0-2+1-2+0+1,3,1,1,0,3,0,4,0,0,1
+0-2+1-2+0+2,1,0,0,0,0,0,0,0,0,1
+0-2+1-2+0-1,0,0,0,1,0,0,0,0,0,0
+0-2+1+0+1+1,23,15,21,31,31,42,40,37,29,44
+0-2+1+0+1+2,9,8,8,19,11,8,14,6,14,7
+0-2+1+0+1-1,1,0,0,1,0,2,1,0,1,4
+0-2+1+0+1-2,0,1,1,2,0,0,0,0,1,0
+0-2+1+0+1+0,39,43,41,77,97,106,107,83,75,77
+0-2+1+0+2+1,7,10,12,8,11,22,19,22,22,20
+0-2+1+0+2+2,11,10,21,25,24,32,20,25,20,31
+0-2+1+0+2-1,0,0,1,1,0,0,0,0,0,1
+0-2+1+0+2+0,12,9,11,19,23,18,23,25,32,25
+0-2+1+0-1+1,1,0,1,2,1,4,2,4,2,2
+0-2+1+0-1+2,0,0,0,0,1,0,0,0,1,0
+0-2+1+0-1-1,1,0,0,1,4,4,4,3,3,2
+0-2+1+0-1-2,0,0,0,5,2,0,2,0,2,0
+0-2+1+0-1+0,10,18,19,30,34,30,49,29,40,34
+0-2+1+0-2+1,1,1,2,1,0,3,3,0,0,2
+0-2+1+0-2-1,0,2,1,0,1,5,1,1,2,1
+0-2+1+0-2-2,2,0,4,0,4,2,2,4,4,1
+0-2+1+0+0+1,13,7,24,21,38,31,35,40,22,24
+0-2+1+0+0+2,2,2,4,1,2,1,7,4,9,6
+0-2+1+0+0-1,1,3,7,11,12,10,6,6,11,10
+0-2+2+1+1+1,8,7,9,19,5,19,16,17,12,18
+0-2+2+1+1+2,0,1,0,1,1,1,5,4,4,7
+0-2+2+1+1-1,0,2,0,0,0,0,1,1,0,0
+0-2+2+1+1-2,0,0,0,0,0,1,0,1,0,0
+0-2+2+1+1+0,4,11,13,17,17,18,16,19,24,24
+0-2+2+1+2+1,2,1,5,6,3,10,3,5,5,12
+0-2+2+1+2+2,4,5,5,6,5,7,5,7,10,9
+0-2+2+1+2-1,0,0,0,0,0,1,0,0,1,0
+0-2+2+1+2+0,1,1,0,0,2,4,10,4,4,2
+0-2+2+1-1+1,1,0,3,2,1,1,0,0,2,1
+0-2+2+1-1-1,1,0,0,0,1,3,4,3,1,2
+0-2+2+1-1-2,0,0,0,0,0,0,2,2,1,0
+0-2+2+1-1+0,4,10,3,8,16,11,17,19,9,15
+0-2+2+1-2+1,1,1,0,2,0,1,2,0,0,2
+0-2+2+1-2+2,1,0,0,0,0,0,0,0,0,0
+0-2+2+1-2-1,0,1,1,1,0,1,4,4,1,3
+0-2+2+1-2-2,0,2,1,3,4,0,3,2,2,0
+0-2+2+1-2+0,6,8,9,7,12,19,19,15,9,13
+0-2+2+1+0+1,8,4,10,14,7,13,14,13,14,18
+0-2+2+1+0+2,2,1,1,2,1,1,0,1,4,3
+0-2+2+1+0-1,0,1,2,4,0,5,2,5,1,6
+0-2+2+2+1+1,18,8,16,28,18,18,8,15,21,35
+0-2+2+2+1+2,10,8,4,9,5,6,5,6,8,9
+0-2+2+2+1-1,0,1,0,1,1,1,1,2,1,0
+0-2+2+2+1+0,15,19,19,34,21,17,24,32,42,39
+0-2+2+2+2+1,4,2,2,9,6,7,6,4,9,9
+0-2+2+2+2+2,10,3,1,15,6,6,10,10,9,17
+0-2+2+2+2-1,0,0,0,0,0,1,0,0,0,0
+0-2+2+2+2+0,4,9,2,2,3,9,7,4,7,1
+0-2+2+2-1+1,3,2,3,5,5,2,1,4,7,8
+0-2+2+2-1+2,1,0,2,0,0,2,0,0,1,0
+0-2+2+2-1-1,4,0,0,4,2,2,7,1,2,5
+0-2+2+2-1-2,1,0,2,1,2,0,3,1,3,0
+0-2+2+2-1+0,28,23,22,31,24,35,26,15,39,32
+0-2+2+2-2+1,4,3,2,1,3,4,5,1,10,5
+0-2+2+2-2+2,0,0,0,1,0,0,0,1,0,1
+0-2+2+2-2-1,7,4,6,3,9,4,3,6,3,6
+0-2+2+2-2-2,4,4,6,5,5,3,5,0,7,0
+0-2+2+2-2+0,14,17,14,11,18,21,24,23,28,18
+0-2+2+2+0+1,20,16,21,31,18,20,26,17,29,46
+0-2+2+2+0+2,2,3,2,2,2,5,3,3,5,6
+0-2+2+2+0-1,1,0,7,5,8,11,4,6,6,14
+0-2+2-1+1+1,0,0,0,0,0,2,2,0,0,0
+0-2+2-1+1+2,0,0,0,0,0,1,0,0,0,0
+0-2+2-1+1-2,0,0,0,0,0,0,0,1,0,0
+0-2+2-1+1+0,0,0,0,0,0,0,0,1,0,0
+0-2+2-1+2+1,0,0,0,0,0,1,1,0,0,0
+0-2+2-1+2+2,1,0,1,1,0,1,0,0,1,1
+0-2+2-1+2-1,0,0,0,0,0,1,0,0,0,0
+0-2+2-1+2+0,0,0,0,0,0,1,0,0,0,0
+0-2+2-1-1-1,0,0,0,0,0,0,1,0,0,0
+0-2+2-1-1+0,0,1,0,0,0,0,0,0,0,0
+0-2+2-1-2+1,0,0,0,0,0,0,0,0,1,0
+0-2+2-1+0+1,0,0,0,2,0,0,0,0,0,0
+0-2+2-1+0+2,1,0,0,0,1,0,0,0,0,1
+0-2+2-1+0-1,0,0,0,0,0,1,1,0,0,1
+0-2+2-2+1+1,0,0,1,0,0,0,0,0,0,2
+0-2+2-2+1+2,0,0,0,0,0,1,0,0,0,0
+0-2+2-2+1+0,0,0,0,0,0,0,0,0,1,0
+0-2+2-2+2+2,0,0,0,1,0,0,0,0,0,1
+0-2+2-2+2+0,0,0,0,1,0,0,0,2,0,0
+0-2+2-2-1+0,0,0,0,1,1,1,2,0,0,1
+0-2+2-2+0+1,0,0,0,2,0,0,0,0,0,1
+0-2+2-2+0+2,0,0,0,0,0,0,0,0,0,3
+0-2+2+0+1+1,2,0,1,9,3,9,9,12,3,7
+0-2+2+0+1+2,2,0,4,0,1,2,6,4,2,2
+0-2+2+0+1-2,1,0,0,0,0,0,0,0,0,0
+0-2+2+0+1+0,5,9,7,13,10,7,19,24,19,35
+0-2+2+0+2+1,1,4,2,1,1,2,2,3,8,6
+0-2+2+0+2+2,2,4,0,2,3,4,4,0,4,12
+0-2+2+0+2-1,0,0,0,0,0,1,0,0,0,0
+0-2+2+0+2+0,5,2,1,7,5,2,4,6,10,9
+0-2+2+0-1+1,0,0,1,0,1,0,1,0,0,0
+0-2+2+0-1+2,0,0,0,0,0,1,0,0,1,0
+0-2+2+0-1-1,0,0,0,0,1,0,0,0,0,0
+0-2+2+0-1-2,0,0,0,0,1,0,0,0,0,0
+0-2+2+0-1+0,3,5,2,15,12,2,10,7,10,14
+0-2+2+0-2+1,0,0,1,0,0,0,0,0,0,1
+0-2+2+0-2+2,0,0,0,0,0,0,0,0,0,1
+0-2+2+0-2-1,0,0,0,1,0,0,1,0,0,1
+0-2+2+0-2-2,0,0,0,0,2,0,1,0,0,0
+0-2+2+0+0+1,1,1,6,8,10,4,4,8,5,9
+0-2+2+0+0+2,1,3,0,0,0,0,0,1,0,4
+0-2+2+0+0-1,0,0,2,0,2,3,2,2,0,3
+0-2-1+1+1+1,1,0,0,1,1,2,1,0,0,2
+0-2-1+1+1+2,1,0,0,0,0,0,1,0,0,0
+0-2-1+1+1+0,0,2,1,2,0,0,1,5,1,1
+0-2-1+1+2+1,0,0,0,0,0,2,0,0,0,0
+0-2-1+1+2+2,0,1,1,2,0,1,0,5,0,0
+0-2-1+1+2+0,0,0,1,0,1,1,0,0,0,0
+0-2-1+1-1+1,0,0,1,0,1,0,0,0,0,0
+0-2-1+1-1-2,0,0,0,0,0,1,1,0,0,0
+0-2-1+1-1+0,0,0,1,2,2,0,1,0,1,0
+0-2-1+1-2+1,0,0,1,0,0,0,0,0,0,0
+0-2-1+1-2-1,0,0,0,0,0,0,1,0,0,1
+0-2-1+1-2+0,0,0,1,1,0,3,0,1,1,0
+0-2-1+1+0+1,1,0,4,3,3,1,0,6,0,3
+0-2-1+1+0+2,0,0,0,1,1,0,0,1,0,0
+0-2-1+1+0-1,0,0,0,0,0,1,1,1,0,0
+0-2-1+2+1+0,0,0,0,0,0,0,1,0,0,0
+0-2-1+2+2+1,0,0,2,0,0,0,0,0,0,0
+0-2-1+2-1+1,0,0,0,0,0,0,0,0,1,0
+0-2-1+2-2-2,0,0,0,0,0,0,0,1,0,0
+0-2-1+2-2+0,1,0,0,0,0,2,0,0,0,0
+0-2-1+2+0+1,0,0,0,1,0,0,0,1,1,0
+0-2-1-1+1+1,4,1,0,2,3,4,4,4,3,5
+0-2-1-1+1+2,0,0,0,2,4,1,2,1,0,2
+0-2-1-1+1-1,0,0,0,0,1,0,0,0,0,0
+0-2-1-1+1+0,2,2,0,3,0,2,3,2,1,2
+0-2-1-1+2+1,2,1,1,2,1,1,1,0,0,2
+0-2-1-1+2+2,1,1,2,2,7,8,2,0,4,3
+0-2-1-1+2+0,1,0,0,0,0,1,0,0,0,0
+0-2-1-1-1+2,0,0,0,1,0,0,0,0,0,0
+0-2-1-1-1-1,0,0,0,1,1,0,0,0,1,3
+0-2-1-1-1+0,2,1,0,3,1,7,2,0,1,0
+0-2-1-1-2+1,0,0,0,0,0,2,0,0,0,0
+0-2-1-1-2-1,0,0,0,0,1,0,0,0,0,1
+0-2-1-1-2+0,0,0,0,0,1,0,0,0,2,0
+0-2-1-1+0+1,2,1,0,3,1,3,5,0,4,1
+0-2-1-1+0+2,1,0,0,0,0,1,0,0,0,0
+0-2-1-1+0-1,0,0,0,0,3,2,1,0,0,1
+0-2-1-2+1+1,1,2,1,1,4,2,1,2,0,3
+0-2-1-2+1+2,1,0,0,1,1,3,3,2,0,0
+0-2-1-2+1-1,0,0,0,0,1,0,0,0,0,0
+0-2-1-2+1+0,2,3,0,0,4,1,1,2,1,0
+0-2-1-2+2+1,3,0,1,4,1,1,1,0,1,2
+0-2-1-2+2+2,2,1,0,2,8,1,2,2,3,5
+0-2-1-2+2-1,1,0,0,0,1,0,0,0,0,0
+0-2-1-2+2+0,0,0,0,0,1,0,2,0,0,0
+0-2-1-2-1+1,0,1,0,0,0,0,0,0,0,0
+0-2-1-2-1+2,0,0,0,0,0,0,0,0,1,0
+0-2-1-2-1-1,0,0,0,0,1,0,1,0,1,0
+0-2-1-2-1-2,0,0,0,0,0,0,1,0,0,0
+0-2-1-2-1+0,2,2,0,4,0,2,0,0,1,2
+0-2-1-2-2+1,0,1,0,1,0,0,1,0,0,0
+0-2-1-2-2+2,0,0,0,0,0,0,1,0,0,0
+0-2-1-2-2-1,0,0,0,1,0,0,0,0,0,0
+0-2-1-2-2-2,0,0,0,0,0,0,1,0,0,0
+0-2-1-2+0+1,4,2,1,6,5,2,2,3,0,1
+0-2-1-2+0+2,0,0,0,1,0,0,0,0,0,0
+0-2-1-2+0-1,0,0,0,0,2,0,0,1,0,1
+0-2-1+0+1+1,6,4,0,13,5,10,6,14,7,14
+0-2-1+0+1+2,0,1,2,1,0,3,1,4,3,1
+0-2-1+0+1-1,0,1,0,0,0,0,1,0,0,0
+0-2-1+0+1+0,9,6,5,13,12,15,13,18,10,12
+0-2-1+0+2+1,1,1,2,4,2,8,5,2,5,4
+0-2-1+0+2+2,3,1,5,8,8,8,7,7,3,4
+0-2-1+0+2-1,1,0,0,0,0,0,0,0,0,0
+0-2-1+0+2+0,0,0,0,5,5,6,3,7,5,3
+0-2-1+0-1+1,0,0,1,0,1,1,0,0,0,1
+0-2-1+0-1-1,0,0,0,0,0,1,3,1,0,1
+0-2-1+0-1+0,7,7,0,4,14,8,2,5,10,14
+0-2-1+0-2+1,0,1,1,0,0,3,0,1,0,0
+0-2-1+0-2-1,0,0,0,0,0,1,2,1,1,0
+0-2-1+0-2-2,0,0,1,1,1,0,1,0,0,0
+0-2-1+0+0+1,0,2,5,2,8,6,5,16,6,16
+0-2-1+0+0+2,0,0,2,0,2,0,1,0,1,1
+0-2-1+0+0-1,0,0,0,0,2,4,3,2,0,1
+0-2-2+1+1+1,2,1,1,1,0,1,0,0,0,1
+0-2-2+1+1+2,1,0,0,0,0,0,1,0,0,0
+0-2-2+1+1+0,0,2,0,3,1,0,2,0,0,0
+0-2-2+1+2+1,0,1,0,0,0,0,1,0,0,0
+0-2-2+1+2+2,0,1,1,0,0,1,0,0,0,0
+0-2-2+1-1+1,0,0,0,0,0,0,1,0,0,0
+0-2-2+1-1-1,0,0,0,0,0,0,1,0,1,0
+0-2-2+1-1+0,0,1,0,1,1,1,1,0,0,0
+0-2-2+1-2+1,0,0,1,0,0,0,0,0,0,0
+0-2-2+1-2+0,0,1,0,2,1,1,2,0,0,0
+0-2-2+1+0+1,0,0,1,0,1,1,0,0,2,1
+0-2-2+1+0+2,0,0,0,0,1,0,0,0,0,1
+0-2-2+2+1+1,0,0,0,0,0,0,1,0,0,0
+0-2-2+2+1+2,0,0,0,0,0,0,0,0,1,0
+0-2-2+2+2+2,0,0,0,0,0,0,0,0,1,0
+0-2-2+2-1-1,0,0,0,0,0,1,0,0,0,0
+0-2-2+2-1-2,0,0,0,1,0,0,0,0,0,0
+0-2-2+2-2+0,0,0,0,0,0,1,0,0,1,0
+0-2-2+2+0+1,0,0,1,0,0,0,0,0,0,0
+0-2-2-1+1+1,0,1,1,0,2,3,1,0,1,2
+0-2-2-1+1+2,0,0,0,0,2,1,4,0,0,1
+0-2-2-1+1+0,3,0,0,1,0,2,3,1,1,2
+0-2-2-1+2+1,0,0,0,2,2,0,3,0,1,0
+0-2-2-1+2+2,2,0,1,0,3,3,1,0,0,0
+0-2-2-1+2+0,0,1,0,0,0,1,0,0,0,0
+0-2-2-1-1+1,0,1,0,1,0,0,0,0,0,0
+0-2-2-1-1-1,0,0,0,0,0,0,1,0,2,0
+0-2-2-1-1-2,0,0,0,1,0,1,0,0,0,0
+0-2-2-1-1+0,0,0,1,0,3,1,1,0,0,0
+0-2-2-1-2+1,0,0,0,0,0,1,0,0,0,0
+0-2-2-1-2-1,1,1,0,1,1,0,0,0,0,0
+0-2-2-1-2-2,0,0,0,1,1,0,0,0,1,1
+0-2-2-1-2+0,0,1,0,0,0,1,1,1,0,3
+0-2-2-1+0+1,0,0,0,0,1,1,3,2,1,1
+0-2-2-1+0+2,0,0,0,0,1,0,3,0,0,0
+0-2-2-1+0-1,0,0,0,0,2,0,0,0,2,1
+0-2-2-2+1+1,0,1,0,1,4,1,2,0,4,1
+0-2-2-2+1+2,4,0,0,0,0,0,2,2,1,2
+0-2-2-2+1-1,0,0,0,1,0,0,0,0,0,0
+0-2-2-2+1+0,6,1,1,2,2,1,4,7,7,2
+0-2-2-2+2+1,4,2,0,2,3,0,1,0,0,0
+0-2-2-2+2+2,5,1,1,3,2,0,4,4,0,2
+0-2-2-2+2-1,0,0,0,0,0,0,0,0,0,1
+0-2-2-2+2+0,0,0,0,0,1,0,3,0,1,2
+0-2-2-2-1+1,0,0,0,0,0,0,0,0,0,1
+0-2-2-2-1-1,0,0,0,0,1,1,0,0,0,0
+0-2-2-2-1+0,2,0,0,0,3,1,0,1,0,2
+0-2-2-2-2-2,2,0,0,0,0,0,1,1,0,0
+0-2-2-2-2+0,1,0,0,0,0,2,1,0,1,0
+0-2-2-2+0+1,3,1,3,0,2,2,1,2,3,2
+0-2-2-2+0+2,0,0,0,0,0,0,1,1,0,0
+0-2-2-2+0-1,1,1,0,0,1,0,0,0,0,0
+0-2-2+0+1+1,1,0,1,2,9,8,1,6,2,5
+0-2-2+0+1+2,1,0,1,0,0,3,1,2,2,1
+0-2-2+0+1-2,0,0,0,0,0,0,1,0,0,0
+0-2-2+0+2+1,0,1,2,4,0,2,4,1,2,2
+0-2-2+0+2+2,1,0,2,2,3,4,2,3,2,3
+0-2-2+0-1+1,0,1,0,0,2,0,0,2,1,2
+0-2-2+0-1-1,0,0,0,0,2,0,0,0,0,0
+0-2-2+0-2+1,0,0,1,0,1,1,1,0,1,2
+0-2-2+0-2-2,0,0,0,0,1,0,0,0,1,0
+0-2-2+0+0+1,1,0,2,2,4,4,2,4,7,1
+0-2-2+0+0+2,1,0,0,1,0,0,0,0,0,1
+0-2-2+0+0-1,0,0,0,0,2,1,1,0,0,0
+0-2+0+1+1+1,50,46,65,86,89,77,70,62,73,101
+0-2+0+1+1+2,16,11,23,29,33,23,26,17,31,36
+0-2+0+1+1-1,2,4,2,6,2,3,5,0,1,4
+0-2+0+1+1-2,0,2,0,1,0,0,3,1,2,2
+0-2+0+1+1+0,27,39,31,36,82,63,66,63,73,81
+0-2+0+1+2+1,12,29,21,23,30,23,21,21,38,45
+0-2+0+1+2+2,38,36,19,46,27,61,50,31,82,81
+0-2+0+1+2-1,1,0,0,0,0,0,0,1,1,0
+0-2+0+1+2-2,0,0,0,0,0,0,1,0,0,0
+0-2+0+1+2+0,4,6,6,7,9,26,12,14,22,17
+0-2+0+1-1+1,8,1,3,6,12,2,9,6,5,4
+0-2+0+1-1+2,0,0,1,1,0,1,1,0,1,1
+0-2+0+1-1-1,5,0,2,2,4,5,7,1,5,9
+0-2+0+1-1-2,0,0,0,1,2,1,6,1,0,4
+0-2+0+1-1+0,30,20,16,34,39,28,43,34,35,22
+0-2+0+1-2+1,7,5,3,4,5,5,4,5,7,7
+0-2+0+1-2+2,0,0,1,0,0,0,2,1,0,0
+0-2+0+1-2-1,0,1,5,2,10,1,9,3,2,3
+0-2+0+1-2-2,9,1,3,2,7,1,2,6,11,1
+0-2+0+1-2+0,18,20,11,26,29,45,34,18,23,26
+0-2+0+1+0+1,83,42,104,104,136,126,114,124,113,128
+0-2+0+1+0+2,19,3,7,15,19,10,12,14,23,20
+0-2+0+1+0-1,10,2,7,7,19,20,18,11,11,15
+0-2+0+1+0-2,6,2,3,2,8,9,15,11,13,8
+0-2+0+2+1+1,5,3,7,13,19,8,8,8,9,20
+0-2+0+2+1+2,5,1,5,3,10,4,7,5,10,12
+0-2+0+2+1-1,1,0,0,0,2,0,1,0,0,2
+0-2+0+2+1-2,0,0,0,0,0,0,3,0,3,0
+0-2+0+2+1+0,5,6,1,12,19,23,16,6,15,27
+0-2+0+2+2+1,2,0,1,3,1,4,1,4,2,9
+0-2+0+2+2+2,8,2,6,3,6,18,4,7,17,14
+0-2+0+2+2-1,0,0,0,0,0,0,0,1,1,0
+0-2+0+2+2+0,1,1,2,0,3,2,9,3,5,6
+0-2+0+2-1+1,2,2,1,0,2,5,0,1,1,5
+0-2+0+2-1+2,0,0,0,1,0,0,0,0,0,1
+0-2+0+2-1-1,2,0,0,2,0,1,0,0,1,2
+0-2+0+2-1-2,0,0,0,0,1,1,1,0,2,1
+0-2+0+2-1+0,6,9,10,8,10,3,9,9,10,11
+0-2+0+2-2+1,1,0,1,0,2,3,2,0,5,1
+0-2+0+2-2+2,0,0,0,1,0,0,1,0,1,1
+0-2+0+2-2-1,1,0,0,2,2,0,7,2,1,0
+0-2+0+2-2-2,1,0,0,1,3,2,1,1,4,3
+0-2+0+2-2+0,8,6,4,7,12,8,10,11,11,11
+0-2+0+2+0+1,13,4,13,17,21,12,13,13,25,18
+0-2+0+2+0+2,5,2,6,4,4,9,3,5,19,15
+0-2+0+2+0-1,2,1,1,3,4,2,5,2,1,5
+0-2+0+2+0-2,1,1,0,2,1,4,4,0,3,1
+0-2+0-1+1+1,20,20,9,15,36,31,23,25,22,44
+0-2+0-1+1+2,7,10,7,5,12,14,6,4,19,20
+0-2+0-1+1-1,0,4,2,2,3,3,1,7,1,1
+0-2+0-1+1-2,1,2,1,0,0,0,0,0,1,1
+0-2+0-1+1+0,12,18,16,25,32,19,34,31,31,20
+0-2+0-1+2+1,9,12,8,16,10,20,9,11,20,9
+0-2+0-1+2+2,30,19,16,32,43,42,44,26,33,54
+0-2+0-1+2-1,2,0,0,1,0,0,0,0,1,1
+0-2+0-1+2+0,13,3,7,10,3,18,4,3,8,4
+0-2+0-1-1+1,2,2,0,2,0,1,0,4,2,2
+0-2+0-1-1+2,0,0,0,0,0,0,1,0,0,0
+0-2+0-1-1-1,1,0,1,0,3,3,2,1,2,2
+0-2+0-1-1-2,0,0,1,0,1,0,0,0,1,3
+0-2+0-1-1+0,6,7,4,11,3,20,15,12,16,7
+0-2+0-1-2+1,0,2,0,0,1,5,1,1,2,3
+0-2+0-1-2-1,0,3,0,3,2,1,2,1,1,4
+0-2+0-1-2-2,1,0,2,1,1,2,0,1,3,0
+0-2+0-1-2+0,4,4,0,2,9,9,9,7,10,8
+0-2+0-1+0+1,36,15,10,11,15,37,31,20,32,21
+0-2+0-1+0+2,4,4,0,1,0,5,3,6,7,6
+0-2+0-1+0-1,14,7,2,10,16,15,16,18,13,13
+0-2+0-1+0-2,2,3,1,2,7,7,6,5,5,2
+0-2+0-2+1+1,6,7,4,4,6,4,6,3,13,14
+0-2+0-2+2+1,9,6,5,6,8,13,6,8,17,3
+0-2+0-2+2+2,13,8,15,11,21,11,8,8,23,26
+0-2+0-2-1+1,0,1,1,0,1,1,3,5,3,3
+0-2+0-2-1+2,1,0,0,0,0,0,1,0,1,0
+0-2+0-2-1-1,0,0,0,0,0,1,2,1,0,2
+0-2+0-2-2+1,0,1,0,0,1,0,0,1,1,0
+0-2+0-2-2-1,0,1,0,0,3,2,2,1,0,3
+0-2+0-2-2-2,0,0,2,1,0,0,0,0,1,0
+0-2+0-2+0+1,10,15,6,14,15,11,18,20,27,22
+0-2+0-2+0+2,5,0,1,2,1,9,7,8,4,5
+0-2+0-2+0-1,6,7,1,3,5,4,9,2,9,10
+0-2+0-2+0-2,3,2,1,0,7,7,4,6,3,8
+0+0+1+1+1+1,1838,1553,2237,2733,2498,2776,2302,2233,2707,2800
+0+0+1+2+1+1,1062,1064,1633,1887,1263,1715,1566,1436,1883,1755
+0+0+1+2+1+2,228,246,384,452,214,454,411,335,453,489
+0+0+1-1+1+1,79,55,84,151,113,111,69,66,73,127
+0+0+1-1+1+2,37,32,33,49,44,31,26,33,44,54
+0+0+1-1+1-1,3,1,2,1,0,4,0,7,0,4
+0+0+1-2+1+1,34,29,21,48,17,25,27,15,33,64
+0+0+1-2+1+2,17,11,9,21,4,16,12,7,21,29
+0+0+1-2+1-1,0,0,2,4,1,2,3,4,2,4
+0+0+1-2+1-2,1,0,1,0,0,0,0,0,1,2
+0+0+1+0+1+1,3852,3846,5676,6039,5902,6969,5813,5722,6700,6414
+0+0+1+0+1+2,1537,1424,1958,2272,1727,2413,2512,2192,2805,2505
+0+0+1+0+1-1,148,133,161,250,229,201,162,167,146,231
+0+0+1+0+1-2,82,42,75,87,79,72,76,29,78,77
+0+0+1+0+1+0,3899,4312,5933,6671,8352,7397,6899,7065,8240,8112
+0+0+2+1+1+1,1007,1067,1511,1808,1416,1780,1577,1542,1977,1720
+0+0+2+1+1+2,277,260,411,458,296,429,445,397,525,435
+0+0+2+1+1-1,28,31,35,66,49,30,31,20,22,49
+0+0+2+1+1-2,7,16,15,23,2,14,9,8,14,21
+0+0+2+1+1+0,1487,1734,2324,2468,2192,2863,2653,2517,3008,2809
+0+0+2+1+2+1,187,221,266,266,220,328,304,298,367,373
+0+0+2+2+1+1,1999,1847,2649,3220,2571,3001,2297,2340,3286,3315
+0+0+2+2+1+2,677,622,941,1003,721,1047,912,856,1298,1285
+0+0+2+2+1-1,61,36,58,104,48,100,54,47,65,107
+0+0+2+2+1-2,17,8,14,30,18,30,36,12,36,36
+0+0+2+2+1+0,3098,2985,4188,4577,3796,4563,4124,3937,5407,5145
+0+0+2+2+2+1,535,535,702,804,581,825,742,732,1089,1040
+0+0+2+2+2+2,459,384,587,634,528,639,545,536,877,958
+0+0+2-1+1+1,29,6,19,16,16,10,8,7,15,12
+0+0+2-1+1+2,10,5,6,4,3,13,5,9,7,5
+0+0+2-1+1-1,0,0,0,0,1,3,2,3,1,0
+0+0+2-1+1-2,1,0,1,0,0,0,2,0,0,0
+0+0+2-1+1+0,33,12,41,25,19,31,32,32,40,24
+0+0+2-1+2+1,11,2,7,2,4,11,1,3,8,6
+0+0+2-1+2+2,20,5,7,16,13,16,4,11,12,11
+0+0+2-1+2-1,0,0,0,0,0,0,0,0,1,1
+0+0+2-2+1+1,12,3,8,9,10,6,7,17,7,20
+0+0+2-2+1+2,4,1,2,5,7,0,3,7,5,13
+0+0+2-2+1-1,0,0,0,0,2,0,1,0,0,3
+0+0+2-2+1-2,0,0,1,2,0,0,1,0,0,0
+0+0+2-2+1+0,19,18,4,24,22,20,28,23,3,28
+0+0+2-2+2+1,1,0,1,3,5,3,1,2,0,6
+0+0+2-2+2+2,4,3,2,7,7,4,7,4,4,21
+0+0+2-2+2-1,0,0,0,0,1,0,1,0,0,1
+0+0+2-2+2-2,0,0,0,0,1,0,0,0,0,0
+0+0+2+0+1+1,717,688,1120,1084,824,1390,1393,988,1446,1522
+0+0+2+0+1+2,262,290,383,429,328,438,619,364,653,610
+0+0+2+0+1-1,34,27,40,34,46,58,64,30,20,58
+0+0+2+0+1-2,23,7,10,18,18,18,12,5,16,7
+0+0+2+0+1+0,1810,1826,2462,2710,3584,3416,3484,2982,4599,4690
+0+0+2+0+2+1,284,284,388,436,328,528,607,432,642,586
+0+0+2+0+2+2,530,458,624,699,551,822,839,581,1060,1006
+0+0+2+0+2-1,6,8,8,3,0,11,13,8,3,9
+0+0+2+0+2-2,5,7,0,5,7,1,15,1,2,11
+0+0+2+0+2+0,238,250,243,291,455,468,455,385,754,830
+0+0-1+1+1+1,140,123,156,217,136,177,119,141,85,144
+0+0-1+1+1+2,55,45,59,141,85,77,72,74,56,66
+0+0-1+1+1-1,0,5,3,4,3,1,3,4,1,5
+0+0-1+1+1-2,0,2,1,3,0,0,5,0,0,4
+0+0-1+1+1+0,115,90,115,162,163,180,145,156,116,186
+0+0-1+1+2+1,40,38,37,53,27,55,18,28,31,37
+0+0-1+1+2+2,106,66,93,120,85,94,78,77,76,83
+0+0-1+1+2-1,1,0,1,1,0,1,0,1,0,1
+0+0-1+1+2+0,24,32,35,20,28,30,39,25,35,56
+0+0-1+1-1+1,4,2,4,10,21,3,5,2,0,4
+0+0-1+2+1+1,14,4,18,13,6,11,2,19,11,19
+0+0-1+2+1+2,10,6,11,18,7,13,8,6,12,9
+0+0-1+2+1-1,2,1,0,0,0,0,0,0,0,0
+0+0-1+2+1-2,1,0,0,0,0,0,0,0,0,0
+0+0-1+2+1+0,33,14,21,25,15,16,22,19,25,24
+0+0-1+2+2+1,4,2,2,3,1,0,3,2,3,3
+0+0-1+2+2+2,11,9,7,5,4,14,10,7,11,7
